ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
res_00000064_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00000065_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00000065_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
res_00000066_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
res_00000066_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
res_00000067_1,chatbot_extended,chatbot,0,1,1,0,2,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
res_00000067_2,chatbot_extended,chatbot,0,0,1,0,1,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
res_00000068_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
res_00000068_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
res_00000069_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000069_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,4,0,0,desktop,1,0,JPN,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000070_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
res_00000070_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000071_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
res_00000071_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
res_00000072_1,chatbot_extended,chatbot,0,0,1,0,1,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00000072_2,chatbot_extended,chatbot,0,1,1,0,2,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00000073_1,chatbot_extended,chatbot,0,1,1,0,2,Low,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
res_00000073_2,chatbot_extended,chatbot,0,0,1,0,1,High,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
res_00000074_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00000074_2,chatbot_extended,chatbot,0,0,0,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00000075_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
res_00000075_2,chatbot_extended,chatbot,0,0,0,0,2,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
res_00000076_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00000076_2,chatbot_extended,chatbot,0,1,0,0,2,Female,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00000077_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00000077_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
res_00000078_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00000078_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
res_00000079_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
res_00000079_2,chatbot_extended,chatbot,0,0,0,0,0,High,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
res_00000080_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
res_00000080_2,chatbot_extended,chatbot,0,1,0,0,1,Hoomans,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
res_00000081_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00000081_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,1,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000082_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000082_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000083_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00000083_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000084_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
res_00000084_2,chatbot_extended,chatbot,0,1,0,0,1,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
res_00000085_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00000085_2,chatbot_extended,chatbot,0,1,0,0,1,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
res_00000086_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,3,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
res_00000086_2,chatbot_extended,chatbot,0,0,0,0,1,Less,Utilitarian,Utilitarian,,,,2,3,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
res_00000087_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
res_00000087_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,5,2,0,desktop,1,0,JPN,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
res_00000088_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000088_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000089_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
res_00000089_2,chatbot_extended,chatbot,0,1,0,0,2,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00000090_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000090_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,4,0,0,desktop,1,0,JPN,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00000091_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
res_00000091_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0
res_00000092_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,2,2,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
res_00000092_2,chatbot_extended,chatbot,0,1,0,0,1,More,Utilitarian,Utilitarian,,,,4,2,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
res_00000093_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
res_00000093_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00000094_1,chatbot_extended,chatbot,0,1,0,1,0,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
res_00000094_2,chatbot_extended,chatbot,0,0,0,0,2,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,0,JPN,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00000095_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
res_00000095_2,chatbot_extended,chatbot,0,0,0,0,1,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
res_00000096_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
res_00000096_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
res_00000097_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
res_00000097_2,chatbot_extended,chatbot,0,1,0,0,2,Hoomans,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00000098_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00000098_2,chatbot_extended,chatbot,0,1,0,0,1,High,Social Value,Social Value,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00000099_1,chatbot_extended,chatbot,0,1,1,0,0,Less,Utilitarian,Utilitarian,,,,2,1,1,desktop,1,1,JPN,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000099_2,chatbot_extended,chatbot,0,0,1,0,0,More,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,0,JPN,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00000100_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,5,0,0,desktop,1,1,JPN,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
res_00000100_2,chatbot_extended,chatbot,0,0,0,0,0,Male,Gender,Gender,,,,5,0,1,desktop,1,0,JPN,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
res_00000101_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000101_2,chatbot_extended,chatbot,0,1,0,0,1,Female,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000102_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00000102_2,chatbot_extended,chatbot,0,0,0,0,0,Male,Gender,Gender,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00000103_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
res_00000103_2,chatbot_extended,chatbot,0,1,0,0,0,More,Utilitarian,Utilitarian,,,,5,2,0,desktop,1,0,JPN,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
res_00000104_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
res_00000104_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00000105_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,3,0,desktop,1,1,JPN,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
res_00000105_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,2,3,1,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00000106_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000106_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000107_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000107_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000108_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000108_2,chatbot_extended,chatbot,0,1,0,0,2,Young,Age,Age,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000109_1,chatbot_extended,chatbot,0,0,1,0,2,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
res_00000109_2,chatbot_extended,chatbot,0,1,1,0,1,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
res_00000110_1,chatbot_extended,chatbot,0,1,1,0,2,Less,Utilitarian,Utilitarian,,,,2,3,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
res_00000110_2,chatbot_extended,chatbot,0,0,1,0,1,More,Utilitarian,Utilitarian,,,,5,3,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
res_00000111_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
res_00000111_2,chatbot_extended,chatbot,0,0,0,0,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00000112_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
res_00000112_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
res_00000113_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000113_2,chatbot_extended,chatbot,0,1,0,0,0,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000114_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00000114_2,chatbot_extended,chatbot,0,1,0,0,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000115_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,3,0,1,desktop,1,1,JPN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000115_2,chatbot_extended,chatbot,0,1,0,0,1,Young,Age,Age,,,,3,0,0,desktop,1,0,JPN,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000116_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
res_00000116_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
res_00000117_1,chatbot_extended,chatbot,0,0,1,0,1,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
res_00000117_2,chatbot_extended,chatbot,0,1,1,0,2,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
res_00000118_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00000118_2,chatbot_extended,chatbot,0,0,0,0,2,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00000119_1,chatbot_extended,chatbot,0,1,1,0,1,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
res_00000119_2,chatbot_extended,chatbot,0,0,1,0,2,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
res_00000120_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000120_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,1,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000121_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00000121_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
res_00000122_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00000122_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
res_00000123_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00000123_2,chatbot_extended,chatbot,0,0,0,0,1,Female,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00000124_1,chatbot_extended,chatbot,0,0,1,0,0,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
res_00000124_2,chatbot_extended,chatbot,0,1,1,0,0,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
res_00000125_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
res_00000125_2,chatbot_extended,chatbot,0,0,0,0,1,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
res_00000126_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
res_00000126_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0
res_00000127_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0
res_00000127_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0
res_00000128_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
res_00000128_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
res_00000129_1,chatbot_extended,chatbot,0,0,1,0,2,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00000129_2,chatbot_extended,chatbot,0,1,1,0,1,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
